% Model:              ID29_ML_central_demi.mph
% Version:            COMSOL 5.3.1.275
% Date:               Sep 17 2018, 17:45
% Dimension:          3
% Nodes:              1960
% Expressions:        1
% Description:        Displacement field, Y component
% Length unit:        m
% X                       Y                        Z                        v (m)
0.03986938775510202       0.07                     0.0027166866414413755    1.6048117584018673E-5
0.040661224489795915      0.07                     0.002716686641441375     1.6034280492209472E-5
0.041428571428571426      0.07                     0.002716686641441375     1.6019732231268014E-5
0.042171428571428554      0.07                     0.002716686641441375     1.6004461868277996E-5
0.04288979591836732       0.07                     0.002716686641441375     1.5988462903851776E-5
0.043583673469387754      0.07                     0.0027166866414413755    1.5971734485520788E-5
0.04425306122448976       0.07                     0.002716686641441374     1.595428295917925E-5
0.04489795918367345       0.07                     0.002716686641441375     1.5936123891602463E-5
0.04551836734693877       0.07                     0.0027166866414413747    1.5917284745905403E-5
0.04611428571428569       0.07                     0.0027166866414413747    1.589780843880967E-5
0.046685714285714254      0.07                     0.002716686641441374     1.5877758019078025E-5
0.04723265306122448       0.07                     0.0027166866414413755    1.5857222597380955E-5
0.047755102040816316      0.07                     0.0027166866414413755    1.5836324257000637E-5
0.0482530612244898        0.07                     0.002716686641441375     1.5815224737558492E-5
0.048726530612244884      0.07                     0.0027166866414413747    1.5794129022572904E-5
0.04917551020408161       0.07                     0.0027166866414413742    1.5773281168868122E-5
0.05000000000000002       0.07                     0.002716686641441375     1.573339174336059E-5
0.04959999999999998       0.07                     0.0027166866414413755    1.5752948084398696E-5
0.023869387755102032      0.07                     0.002974975236493559     1.6170769307307466E-5
0.02386938775510202       0.07                     0.0032874511917866597    1.614912709559162E-5
0.023869387755102042      0.07                     0.0036654850780774586    1.6123007792813017E-5
0.023869387755102025      0.07                     0.004122831286362799     1.609150081213388E-5
0.023869387755102035      0.07                     0.004676144841779009     1.6053516452360814E-5
0.023869387755102032      0.07                     0.005345545082275643     1.600775820760064E-5
0.023869387755102035      0.07                     0.006155392125153705     1.5952688088280404E-5
0.023869387755102035      0.07                     0.007135156172279599     1.5886465329211354E-5
0.02386938775510203       0.07                     0.008320485380898864     1.5806936033926266E-5
0.02386938775510204       0.07                     0.033030826403348514     1.4243261282611103E-5
0.023869387755102042      0.07000000000000002      0.03500000000000001      1.4120124033740673E-5
0.02386938775510204       0.07                     0.009754508421252426     1.5711613338664192E-5
0.023869387755102042      0.07                     0.031061652806697034     1.4366271517655167E-5
0.023869387755102032      0.07                     0.011451893251485297     1.559995136998632E-5
0.023869387755102042      0.07                     0.029092479210045544     1.4489118147990343E-5
0.023869387755102032      0.07                     0.013341360574139002     1.5477134943274675E-5
0.023869387755102046      0.07                     0.02712330561339406      1.461176147417213E-5
0.023869387755102035      0.07                     0.015308264033485154     1.5350841903546383E-5
0.02386938775510204       0.07                     0.025154132016742572     1.4734213185959777E-5
0.02386938775510204       0.07                     0.017277437630136634     1.5225837205907723E-5
0.02386938775510204       0.07                     0.019246611226788113     1.5102023389520576E-5
0.02386938775510204       0.07                     0.023184958420091082     1.4856572053848337E-5
0.023869387755102042      0.07                     0.021215784823439596     1.4979062510007541E-5
0.02505306122448978       0.07                     0.0029749752364935573    1.6165627971995488E-5
0.026212244897959175      0.07                     0.002974975236493559     1.6160101848860184E-5
0.027346938775510185      0.07                     0.0029749752364935595    1.6154173388974824E-5
0.028457142857142848      0.07                     0.0029749752364935573    1.6147824158015745E-5
0.02954285714285715       0.07                     0.0029749752364935586    1.6141034901819384E-5
0.03060408163265306       0.07                     0.002974975236493559     1.6133785622719822E-5
0.031640816326530624      0.07                     0.00297497523649356      1.6126055670421497E-5
0.0326530612244898        0.07                     0.0029749752364935595    1.611782385172643E-5
0.03364081632653061       0.07                     0.0029749752364935573    1.6109068564010434E-5
0.034604081632653064      0.07                     0.00297497523649356      1.6099767957927576E-5
0.03554285714285712       0.07                     0.002974975236493559     1.6089900135435066E-5
0.03645714285714285       0.07                     0.0029749752364935595    1.6079443389919066E-5
0.03734693877551019       0.07                     0.0029749752364935603    1.6068376496058528E-5
0.03821224489795917       0.07                     0.002974975236493559     1.60566790582403E-5
0.03905306122448978       0.07                     0.0029749752364935595    1.6044331928070253E-5
0.039869387755102         0.07                     0.0029749752364935595    1.6031317704157832E-5
0.040661224489795915      0.07                     0.0029749752364935595    1.6017621331377468E-5
0.041428571428571426      0.07                     0.00297497523649356      1.600323082290365E-5
0.042171428571428554      0.07                     0.00297497523649356      1.5988138137357696E-5
0.04288979591836733       0.07                     0.0029749752364935603    1.5972340256453603E-5
0.043583673469387754      0.07                     0.00297497523649356      1.5955840526642823E-5
0.04425306122448976       0.07                     0.0029749752364935573    1.5938650351915773E-5
0.044897959183673446      0.07                     0.002974975236493559     1.5920791352576953E-5
0.04551836734693876       0.07                     0.0029749752364935595    1.5902298129589413E-5
0.046114285714285705      0.07                     0.002974975236493559     1.588322177708246E-5
0.04668571428571426       0.07                     0.002974975236493558     1.5863634223978318E-5
0.04723265306122448       0.07                     0.0029749752364935586    1.5843633277734855E-5
0.047755102040816316      0.07                     0.002974975236493558     1.5823347762983457E-5
0.048253061224489795      0.07                     0.0029749752364935586    1.5802941289060588E-5
0.048726530612244905      0.07                     0.002974975236493558     1.5782612054772853E-5
0.04917551020408162       0.07                     0.002974975236493558     1.576258546067674E-5
0.05000000000000002       0.07000000000000002      0.002974975236493559     1.572437380472656E-5
0.049599999999999984      0.07                     0.0029749752364935586    1.5743097902403274E-5
0.025053061224489782      0.07                     0.0032874511917866593    1.614403484275129E-5
0.025053061224489793      0.07                     0.00366548507807746      1.611797822368114E-5
0.02505306122448978       0.07                     0.004122831286362799     1.6086551844987195E-5
0.025053061224489782      0.07                     0.004676144841779009     1.6048671852942833E-5
0.025053061224489782      0.07                     0.005345545082275643     1.600304963183402E-5
0.02505306122448978       0.07                     0.006155392125153706     1.5948157830433036E-5
0.02505306122448978       0.07                     0.0071351561722796       1.5882170045873874E-5
0.025053061224489775      0.07                     0.008320485380898862     1.5802951262179395E-5
0.025053061224489793      0.07                     0.03303082640334851      1.4247759105788627E-5
0.02505306122448979       0.07000000000000002      0.03500000000000001      1.4125298613214938E-5
0.025053061224489782      0.07                     0.009754508421252429     1.5708038681829823E-5
0.025053061224489793      0.07                     0.03106165280669703      1.4370102236354319E-5
0.025053061224489793      0.07                     0.011451893251485289     1.559690491662877E-5
0.025053061224489793      0.07                     0.02909247921004554      1.4492289534426858E-5
0.02505306122448978       0.07                     0.013341360574139002     1.5474720890339747E-5
0.025053061224489793      0.07                     0.027123305613394055     1.4614273739535499E-5
0.025053061224489793      0.07                     0.015308264033485149     1.534912318815034E-5
0.025053061224489793      0.07                     0.02515413201674256      1.4736057223423482E-5
0.025053061224489793      0.07                     0.017277437630136627     1.5224838289992252E-5
0.025053061224489793      0.07                     0.023184958420091082     1.4857730556206286E-5
0.025053061224489786      0.07                     0.019246611226788113     1.5101752933120631E-5
0.025053061224489786      0.07                     0.021215784823439592     1.497951481146169E-5
0.026212244897959175      0.07                     0.0032874511917866597    1.6138560878482914E-5
0.027346938775510185      0.07                     0.0032874511917866597    1.613268790764024E-5
0.028457142857142848      0.07                     0.0032874511917866593    1.6126397808768312E-5
0.029542857142857138      0.07                     0.0032874511917866593    1.6119671706892025E-5
0.030604081632653067      0.07                     0.0032874511917866593    1.6112490057996842E-5
0.03164081632653061       0.07                     0.0032874511917866597    1.6104832749179855E-5
0.0326530612244898        0.07                     0.003287451191786661     1.6096679219096314E-5
0.0336408163265306        0.07                     0.0032874511917866597    1.6088008604007757E-5
0.03460408163265304       0.07                     0.0032874511917866597    1.607879991545536E-5
0.03554285714285712       0.07                     0.0032874511917866597    1.6069032256357732E-5
0.03645714285714283       0.07                     0.0032874511917866597    1.605868508321704E-5
0.03734693877551018       0.07                     0.0032874511917866593    1.6047738523202642E-5
0.038212244897959165      0.07                     0.0032874511917866597    1.6036173756313472E-5
0.03905306122448978       0.07                     0.0032874511917866597    1.602397347481674E-5
0.03986938775510201       0.07                     0.0032874511917866597    1.6011122435023813E-5
0.040661224489795915      0.07                     0.0032874511917866597    1.5997608120594892E-5
0.04142857142857141       0.07                     0.0032874511917866593    1.598342154245166E-5
0.042171428571428554      0.07                     0.0032874511917866593    1.5968558208544756E-5
0.04288979591836733       0.07                     0.0032874511917866606    1.5953019307563687E-5
0.04358367346938773       0.07                     0.0032874511917866597    1.5936813164041895E-5
0.04425306122448976       0.07                     0.0032874511917866597    1.5919957036613676E-5
0.044897959183673446      0.07                     0.0032874511917866606    1.5902479341577235E-5
0.04551836734693876       0.07                     0.0032874511917866606    1.588442237894735E-5
0.0461142857142857        0.07                     0.0032874511917866593    1.5865845594457896E-5
0.04668571428571425       0.07                     0.0032874511917866593    1.5846829286840845E-5
0.04723265306122448       0.07                     0.0032874511917866597    1.5827478405202832E-5
0.047755102040816316      0.07                     0.0032874511917866597    1.5807925619604E-5
0.048253061224489795      0.07                     0.0032874511917866593    1.578833222716928E-5
0.048726530612244884      0.07                     0.0032874511917866597    1.5768884933047673E-5
0.04917551020408162       0.07                     0.0032874511917866593    1.5749786824562E-5
0.05000000000000001       0.07                     0.00328745119178666      1.5713441350534244E-5
0.04959999999999997       0.07                     0.0032874511917866597    1.5731242667644506E-5
0.026212244897959182      0.07                     0.0036654850780774586    1.611257096218995E-5
0.02621224489795918       0.07                     0.004122831286362799     1.6081230465666734E-5
0.02621224489795918       0.07                     0.004676144841779009     1.6043461808710253E-5
0.02621224489795918       0.07                     0.0053455450822756405    1.5997984823121615E-5
0.02621224489795918       0.07                     0.006155392125153706     1.594328350512221E-5
0.026212244897959182      0.07                     0.007135156172279599     1.587754668026861E-5
0.02621224489795918       0.07                     0.008320485380898862     1.5798659162415725E-5
0.02621224489795917       0.07                     0.03303082640334851      1.4252311995629493E-5
0.026212244897959175      0.07                     0.035                    1.4130552323501625E-5
0.026212244897959175      0.07                     0.009754508421252426     1.5704183071116613E-5
0.026212244897959182      0.07                     0.031061652806697027     1.4373961796436676E-5
0.026212244897959182      0.07                     0.011451893251485297     1.5593609270667346E-5
0.026212244897959175      0.07                     0.029092479210045548     1.4495462479673851E-5
0.02621224489795917       0.07                     0.013341360574138999     1.5472092038405363E-5
0.02621224489795918       0.07                     0.02712330561339406      1.4616760421144743E-5
0.02621224489795918       0.07                     0.01530826403348515      1.534722290711588E-5
0.026212244897959182      0.07                     0.02515413201674256      1.4737849579730947E-5
0.026212244897959182      0.07                     0.017277437630136634     1.5223687682873861E-5
0.026212244897959175      0.07                     0.02318495842009108      1.4858812614562048E-5
0.02621224489795918       0.07                     0.019246611226788113     1.5101357462107127E-5
0.026212244897959175      0.07                     0.021215784823439596     1.4979866666627974E-5
0.027346938775510206      0.07                     0.0036654850780774586    1.6106769055930905E-5
0.028457142857142858      0.07                     0.0036654850780774577    1.6100554803683086E-5
0.029542857142857155      0.07                     0.003665485078077458     1.6093909837481678E-5
0.030604081632653084      0.07                     0.003665485078077459     1.6086815217464936E-5
0.03164081632653064       0.07                     0.00366548507807746      1.6079251543726783E-5
0.03265306122448983       0.07                     0.00366548507807746      1.6071199090139546E-5
0.03364081632653062       0.07                     0.0036654850780774577    1.6062637965905797E-5
0.03460408163265308       0.07                     0.0036654850780774603    1.605354831145255E-5
0.03554285714285715       0.07                     0.0036654850780774586    1.6043910536217173E-5
0.03645714285714287       0.07                     0.0036654850780774603    1.603370560693686E-5
0.037346938775510194      0.07                     0.00366548507807746      1.6022915396323175E-5
0.038212244897959186      0.07                     0.0036654850780774603    1.601152310359937E-5
0.039053061224489816      0.07                     0.00366548507807746      1.5999513760469264E-5
0.03986938775510205       0.07                     0.00366548507807746      1.5986874838882044E-5
0.040661224489795936      0.07                     0.00366548507807746      1.5973596980689384E-5
0.04142857142857144       0.07                     0.00366548507807746      1.5959674874149787E-5
0.04217142857142859       0.07                     0.00366548507807746      1.5945108308227618E-5
0.04288979591836736       0.07                     0.003665485078077459     1.5929903442289993E-5
0.04358367346938776       0.07                     0.003665485078077459     1.5914074334603774E-5
0.04425306122448979       0.07                     0.003665485078077458     1.5897644774381975E-5
0.04489795918367348       0.07                     0.0036654850780774603    1.5880650451673843E-5
0.045518367346938794      0.07                     0.003665485078077458     1.5863141463692435E-5
0.046114285714285726      0.07                     0.00366548507807746      1.584518507361817E-5
0.046685714285714275      0.07                     0.003665485078077458     1.5826868479735614E-5
0.04723265306122451       0.07                     0.0036654850780774603    1.580830109603014E-5
0.047755102040816344      0.07                     0.0036654850780774603    1.5789615504203E-5
0.04825306122448982       0.07                     0.00366548507807746      1.5770965940731003E-5
0.048726530612244925      0.07                     0.0036654850780774586    1.575252317070242E-5
0.049175510204081646      0.07                     0.0036654850780774586    1.573446535964629E-5
0.05000000000000003       0.07000000000000003      0.0036654850780774594    1.5700181005425707E-5
0.04960000000000001       0.07                     0.0036654850780774603    1.571696588783032E-5
0.02734693877551019       0.07                     0.0041228312863627985    1.607552018509636E-5
0.02734693877551019       0.07                     0.004676144841779008     1.6037870455626424E-5
0.027346938775510192      0.07                     0.005345545082275643     1.599254875484666E-5
0.027346938775510195      0.07                     0.006155392125153706     1.593805119309805E-5
0.027346938775510195      0.07                     0.0071351561722796       1.5872582746214222E-5
0.027346938775510192      0.07                     0.008320485380898862     1.5794049038101218E-5
0.027346938775510195      0.07                     0.033030826403348514     1.4256913113455926E-5
0.027346938775510195      0.07000000000000002      0.03500000000000001      1.4135877308719081E-5
0.027346938775510192      0.07                     0.009754508421252429     1.570003791992371E-5
0.027346938775510195      0.07                     0.011451893251485297     1.5590058062756556E-5
0.027346938775510195      0.07                     0.03106165280669703      1.4377844035707721E-5
0.027346938775510195      0.07                     0.029092479210045548     1.4498631224928561E-5
0.027346938775510185      0.07                     0.013341360574139        1.5469243904379323E-5
0.027346938775510195      0.07                     0.027123305613394058     1.4619216051856302E-5
0.027346938775510195      0.07                     0.015308264033485145     1.534513773952946E-5
0.027346938775510195      0.07                     0.02515413201674257      1.4739585139574285E-5
0.027346938775510192      0.07                     0.01727743763013663      1.5222382412775118E-5
0.027346938775510195      0.07                     0.02318495842009108      1.4859813641757201E-5
0.027346938775510192      0.07                     0.01924661122678811      1.5100833712412374E-5
0.027346938775510195      0.07                     0.021215784823439596     1.4980114170686113E-5
0.028457142857142848      0.07                     0.004122831286362798     1.606940386718938E-5
0.02954285714285714       0.07                     0.0041228312863627985    1.6062863822736543E-5
0.030604081632653067      0.07                     0.004122831286362798     1.6055881917308304E-5
0.03164081632653062       0.07                     0.004122831286362798     1.604843969765036E-5
0.0326530612244898        0.07                     0.004122831286362799     1.604051854187908E-5
0.0336408163265306        0.07                     0.004122831286362799     1.603209983968536E-5
0.03460408163265304       0.07                     0.004122831286362799     1.6023165209731924E-5
0.03554285714285711       0.07                     0.0041228312863627985    1.6013696762491844E-5
0.03645714285714284       0.07                     0.004122831286362799     1.6003677417953745E-5
0.037346938775510194      0.07                     0.004122831286362799     1.5993091288959537E-5
0.038212244897959165      0.07                     0.004122831286362799     1.5981924142509525E-5
0.03905306122448978       0.07                     0.0041228312863627985    1.5970163953241914E-5
0.039869387755102015      0.07                     0.004122831286362799     1.595780156552457E-5
0.0406612244897959        0.07                     0.004122831286362799     1.5944831483166033E-5
0.04142857142857141       0.07                     0.004122831286362799     1.5931252808448563E-5
0.042171428571428554      0.07                     0.004122831286362799     1.591707035439903E-5
0.04288979591836733       0.07                     0.004122831286362799     1.5902295954579865E-5
0.04358367346938774       0.07                     0.004122831286362799     1.5886949990518956E-5
0.04425306122448976       0.07                     0.004122831286362799     1.5871063143402732E-5
0.044897959183673446      0.07                     0.004122831286362799     1.585467834603165E-5
0.04551836734693876       0.07                     0.004122831286362799     1.5837852852111748E-5
0.0461142857142857        0.07                     0.004122831286362799     1.5820660240001778E-5
0.04668571428571425       0.07                     0.004122831286362799     1.580319201945599E-5
0.04723265306122448       0.07                     0.004122831286362798     1.5785558327161084E-5
0.047755102040816316      0.07                     0.004122831286362798     1.5767887037493107E-5
0.048253061224489795      0.07                     0.004122831286362799     1.5750320614943503E-5
0.04872653061224489       0.07                     0.004122831286362799     1.5733010314333877E-5
0.04917551020408162       0.07                     0.004122831286362799     1.5716108143261985E-5
0.050000000000000024      0.07000000000000002      0.004122831286362799     1.568408582226203E-5
0.04959999999999997       0.07                     0.004122831286362799     1.5699757605451416E-5
0.028457142857142854      0.07                     0.004676144841779009     1.603188141619123E-5
0.028457142857142854      0.07                     0.005345545082275641     1.5986726061086144E-5
0.028457142857142854      0.07                     0.006155392125153704     1.5932446860237448E-5
0.028457142857142848      0.07                     0.007135156172279599     1.586726592630792E-5
0.02845714285714285       0.07                     0.008320485380898864     1.5789110709258507E-5
0.028457142857142858      0.07                     0.033030826403348514     1.426155808088274E-5
0.028457142857142854      0.07                     0.035                    1.4141268102420524E-5
0.02845714285714284       0.07                     0.009754508421252429     1.569559556619662E-5
0.028457142857142848      0.07                     0.011451893251485296     1.5586246289004334E-5
0.02845714285714286       0.07                     0.03106165280669703      1.4381745350560897E-5
0.028457142857142854      0.07                     0.013341360574139004     1.5466173788722027E-5
0.028457142857142858      0.07                     0.029092479210045548     1.4501792671978842E-5
0.028457142857142872      0.07                     0.02712330561339406      1.462163790667825E-5
0.028457142857142854      0.07                     0.015308264033485145     1.5342866495332476E-5
0.028457142857142854      0.07                     0.02515413201674255      1.4741261571277775E-5
0.028457142857142858      0.07                     0.017277437630136634     1.5220921901950787E-5
0.028457142857142848      0.07                     0.023184958420091075     1.4860731824301429E-5
0.028457142857142848      0.07                     0.019246611226788113     1.5100181003109256E-5
0.028457142857142848      0.07                     0.021215784823439596     1.498025612658727E-5
0.029542857142857138      0.07                     0.004676144841779008     1.602547790816378E-5
0.030604081632653067      0.07                     0.004676144841779009     1.601864286858664E-5
0.031640816326530624      0.07                     0.00467614484177901      1.601135909779467E-5
0.0326530612244898        0.07                     0.00467614484177901      1.600360942899118E-5
0.03364081632653061       0.07                     0.004676144841779008     1.5995376929953512E-5
0.034604081632653064      0.07                     0.004676144841779009     1.598664514447766E-5
0.03554285714285712       0.07                     0.004676144841779009     1.5977398382278443E-5
0.03645714285714285       0.07                     0.004676144841779009     1.59676220672201E-5
0.03734693877551019       0.07                     0.004676144841779009     1.5957303154954136E-5
0.038212244897959186      0.07                     0.004676144841779009     1.5946430632261197E-5
0.03905306122448978       0.07                     0.0046761448417790095    1.5934996111569203E-5
0.039869387755102015      0.07                     0.004676144841779009     1.5922994535096646E-5
0.040661224489795915      0.07                     0.0046761448417790095    1.5910425003524197E-5
0.041428571428571426      0.07                     0.004676144841779009     1.5897291743395166E-5
0.042171428571428554      0.07                     0.0046761448417790095    1.5883605224437407E-5
0.04288979591836733       0.07                     0.00467614484177901      1.5869383430740886E-5
0.043583673469387754      0.07                     0.0046761448417790095    1.5854653275159267E-5
0.04425306122448976       0.07                     0.004676144841779009     1.5839452120069622E-5
0.044897959183673446      0.07                     0.0046761448417790095    1.5823829324381332E-5
0.04551836734693876       0.07                     0.004676144841779009     1.5807847671717087E-5
0.0461142857142857        0.07                     0.004676144841779009     1.579158444799654E-5
0.04668571428571426       0.07                     0.004676144841779009     1.5775131840172925E-5
0.04723265306122449       0.07                     0.004676144841779009     1.5758596255692E-5
0.04775510204081632       0.07                     0.004676144841779009     1.574209617207601E-5
0.0482530612244898        0.07                     0.004676144841779009     1.5725758298038483E-5
0.04872653061224489       0.07                     0.004676144841779009     1.5709712160416374E-5
0.049175510204081625      0.07                     0.004676144841779009     1.5694083818576204E-5
0.05000000000000002       0.06999999999999999      0.004676144841779009     1.5664530749859028E-5
0.0496                    0.07                     0.004676144841779009     1.567898942418829E-5
0.029542857142857135      0.07                     0.00534554508227564      1.5980501163482268E-5
0.029542857142857135      0.07                     0.006155392125153706     1.5926456505703383E-5
0.029542857142857138      0.07                     0.0071351561722796       1.586158424340425E-5
0.029542857142857128      0.07                     0.008320485380898862     1.5783834706707492E-5
0.02954285714285715       0.07                     0.033030826403348514     1.4266244736040346E-5
0.02954285714285714       0.07                     0.035                    1.4146721336127927E-5
0.02954285714285713       0.07                     0.009754508421252429     1.5690849484559654E-5
0.02954285714285715       0.07                     0.01145189325148529      1.5582170530656166E-5
0.02954285714285715       0.07                     0.03106165280669703      1.4385664510681043E-5
0.029542857142857145      0.07                     0.013341360574139        1.5462880989721515E-5
0.02954285714285715       0.07                     0.029092479210045544     1.4504946265091366E-5
0.029542857142857138      0.07                     0.015308264033485149     1.5340410314219964E-5
0.02954285714285715       0.07                     0.02712330561339406      1.4624025954486349E-5
0.029542857142857138      0.07                     0.025154132016742554     1.4742879344216466E-5
0.02954285714285715       0.07                     0.01727743763013663      1.521930814448758E-5
0.02954285714285715       0.07                     0.023184958420091082     1.4861568195994192E-5
0.02954285714285714       0.07                     0.019246611226788113     1.5099401388056907E-5
0.029542857142857138      0.07                     0.021215784823439596     1.4980294163035018E-5
0.030604081632653067      0.07                     0.0053455450822756405    1.597385841451997E-5
0.03164081632653062       0.07                     0.005345545082275643     1.596678226195299E-5
0.0326530612244898        0.07                     0.005345545082275643     1.5959257440044418E-5
0.03364081632653061       0.07                     0.005345545082275644     1.5951269194274385E-5
0.03460408163265305       0.07                     0.005345545082275644     1.594280354718387E-5
0.035542857142857126      0.07                     0.005345545082275643     1.5933847614022313E-5
0.03645714285714284       0.07                     0.005345545082275643     1.5924389977787217E-5
0.03734693877551018       0.07                     0.005345545082275645     1.5914421133992994E-5
0.038212244897959165      0.07                     0.005345545082275643     1.5903934015942822E-5
0.039053061224489795      0.07                     0.005345545082275643     1.5892924611174516E-5
0.039869387755102015      0.07                     0.005345545082275643     1.5881392678741654E-5
0.04066122448979591       0.07                     0.005345545082275643     1.5869342574491944E-5
0.04142857142857142       0.07                     0.005345545082275641     1.5856784186613508E-5
0.042171428571428554      0.07                     0.005345545082275644     1.5843733975114316E-5
0.04288979591836734       0.07                     0.005345545082275643     1.5830216094780595E-5
0.04358367346938776       0.07                     0.005345545082275643     1.5816263559361387E-5
0.04425306122448976       0.07                     0.0053455450822756405    1.5801919373215606E-5
0.044897959183673446      0.07                     0.005345545082275641     1.578723751474548E-5
0.04551836734693876       0.07                     0.005345545082275643     1.5772283606510107E-5
0.046114285714285705      0.07                     0.005345545082275644     1.575713505965368E-5
0.04668571428571427       0.07                     0.005345545082275641     1.5741880454551423E-5
0.04723265306122448       0.07                     0.005345545082275643     1.572661794441708E-5
0.04775510204081631       0.07                     0.005345545082275643     1.571145257224164E-5
0.0482530612244898        0.07                     0.005345545082275643     1.569649258968833E-5
0.048726530612244905      0.07                     0.005345545082275643     1.5681845103705675E-5
0.04917551020408162       0.07                     0.005345545082275643     1.5667611671393946E-5
0.05000000000000002       0.07                     0.005345545082275643     1.5640742949298853E-5
0.04959999999999999       0.07                     0.005345545082275643     1.565388425217307E-5
0.030604081632653067      0.07                     0.006155392125153707     1.5920066326970802E-5
0.03060408163265306       0.07                     0.007135156172279599     1.585552624798557E-5
0.03060408163265306       0.07                     0.008320485380898862     1.5778212478655263E-5
0.030604081632653053      0.07                     0.03303082640334851      1.4270972835086042E-5
0.030604081632653057      0.06999999999999999      0.034999999999999996     1.4152235394164977E-5
0.03060408163265306       0.07                     0.009754508421252424     1.5685794503453106E-5
0.030604081632653053      0.07                     0.011451893251485294     1.5577829167254568E-5
0.03060408163265306       0.07                     0.031061652806697034     1.4389602418360895E-5
0.03060408163265306       0.07                     0.013341360574138999     1.5459366997472382E-5
0.030604081632653067      0.07                     0.029092479210045527     1.4508093817403018E-5
0.03060408163265306       0.07                     0.015308264033485147     1.5337772831614336E-5
0.03060408163265306       0.07                     0.027123305613394055     1.4626382754524476E-5
0.03060408163265306       0.07                     0.017277437630136634     1.5217545841809354E-5
0.030604081632653067      0.07                     0.02515413201674256      1.4744441691624639E-5
0.030604081632653053      0.07                     0.023184958420091075     1.4862326657978007E-5
0.03060408163265306       0.07                     0.01924661122678811      1.5098499759255538E-5
0.030604081632653067      0.07                     0.021215784823439596     1.4980232800753896E-5
0.03164081632653062       0.07                     0.006155392125153706     1.591326290621369E-5
0.0326530612244898        0.07                     0.006155392125153706     1.5906033423405272E-5
0.03364081632653062       0.07                     0.006155392125153706     1.589836590235671E-5
0.03460408163265308       0.07                     0.006155392125153706     1.5890249496741516E-5
0.035542857142857126      0.07                     0.006155392125153705     1.588167482382811E-5
0.03645714285714285       0.07                     0.006155392125153705     1.5872634354040945E-5
0.03734693877551021       0.07                     0.006155392125153707     1.5863122864409063E-5
0.03821224489795919       0.07                     0.006155392125153706     1.5853137963185935E-5
0.039053061224489795      0.07                     0.006155392125153707     1.5842680691081058E-5
0.03986938775510203       0.07                     0.006155392125153706     1.583175620114771E-5
0.04066122448979591       0.07                     0.006155392125153706     1.5820374513778423E-5
0.04142857142857144       0.07                     0.006155392125153707     1.5808551334669954E-5
0.042171428571428554      0.07                     0.006155392125153705     1.579630891114243E-5
0.04288979591836734       0.07                     0.006155392125153706     1.578367688505911E-5
0.043583673469387754      0.07                     0.006155392125153708     1.5770693078574665E-5
0.04425306122448976       0.07                     0.006155392125153706     1.57574041231372E-5
0.044897959183673466      0.07                     0.006155392125153705     1.5743865816067853E-5
0.04551836734693877       0.07                     0.006155392125153708     1.5730143069627966E-5
0.046114285714285705      0.07                     0.006155392125153706     1.57163093156444E-5
0.04668571428571427       0.07                     0.006155392125153705     1.5702445257611532E-5
0.04723265306122449       0.07                     0.006155392125153708     1.568863693229961E-5
0.047755102040816344      0.07                     0.006155392125153706     1.5674973153381462E-5
0.0482530612244898        0.07                     0.006155392125153705     1.5661542543747492E-5
0.04872653061224491       0.07                     0.006155392125153705     1.564843047190331E-5
0.049175510204081646      0.07                     0.006155392125153706     1.5635716292505868E-5
0.050000000000000024      0.07                     0.006155392125153706     1.561175664104709E-5
0.04959999999999999       0.07                     0.006155392125153706     1.5623471061265474E-5
0.031640816326530624      0.07                     0.0071351561722796       1.5849081225130483E-5
0.03164081632653062       0.07                     0.008320485380898867     1.5772236611758043E-5
0.03164081632653062       0.07                     0.033030826403348514     1.4275743707408892E-5
0.031640816326530624      0.07                     0.035                    1.4157810025108246E-5
0.031640816326530624      0.07                     0.009754508421252429     1.5680427026886798E-5
0.03164081632653063       0.07                     0.011451893251485292     1.5573222579749406E-5
0.031640816326530624      0.07                     0.031061652806697034     1.4393561818625208E-5
0.03164081632653061       0.07                     0.013341360574139002     1.545563566114387E-5
0.03164081632653063       0.07                     0.029092479210045537     1.4511239285414325E-5
0.03164081632653063       0.07                     0.015308264033485149     1.5334960303481302E-5
0.03164081632653063       0.07                     0.02712330561339406      1.4628713298421185E-5
0.031640816326530624      0.07                     0.01727743763013663      1.5215642487111562E-5
0.03164081632653063       0.07                     0.025154132016742565     1.4745954516651783E-5
0.031640816326530624      0.07                     0.01924661122678811      1.5097483893677353E-5
0.03164081632653063       0.07                     0.023184958420091082     1.4863013940485371E-5
0.03164081632653063       0.07                     0.021215784823439592     1.4980079460219041E-5
0.0326530612244898        0.07                     0.007135156172279599     1.584223942544413E-5
0.03364081632653062       0.07                     0.007135156172279599     1.5834992324912638E-5
0.034604081632653064      0.07                     0.007135156172279599     1.5827332919077678E-5
0.03554285714285712       0.07                     0.007135156172279599     1.5819256057055915E-5
0.036457142857142855      0.07                     0.007135156172279599     1.5810758820564807E-5
0.03734693877551021       0.07                     0.0071351561722796       1.580184095202166E-5
0.038212244897959186      0.07                     0.0071351561722796       1.5792505333657742E-5
0.03905306122448978       0.07                     0.007135156172279599     1.57827585160764E-5
0.039869387755102015      0.07                     0.007135156172279597     1.577261128938591E-5
0.04066122448979592       0.07                     0.007135156172279599     1.5762079282566812E-5
0.04142857142857143       0.07                     0.007135156172279599     1.5751183566817243E-5
0.04217142857142858       0.07                     0.007135156172279599     1.5739951226288624E-5
