#  Mirror - TypbeB F127001 frontside on foam tissue - meas 2
#  Data analysis - 2021-07-06 - Executed with Python script version: D:\Local data analysis and reports\2021-07-06_TypeBF1270001_JTEC_frontside_ontissue_meas2\standard_script_avg_analysis_grazing_V2_01_08.py
#  Analysis Parameters: 
#  Scaling factor in x direction - length of mirror = 8.6290E-04 m/pixels
#  Scaling factor in y direction - width of mirror = 2.667E-04 m/pixels
#  Number of measurement files for averaging: 15
#  Averaging over n pixels for profile calculation: n = 5
# 
#  Height 2D map of mirror TypbeB F127001 frontside on foam tissue - meas 2 - derived from the average over all 15 measurements.
# Data output
#  x y height positions 
#  meters meters meters
# 
-1.7473633749e-01;-1.0001250000e-02;1.3695842137e-09
-1.7387344199e-01;-1.0001250000e-02;9.1244382156e-10
-1.7301054650e-01;-1.0001250000e-02;4.8350243222e-10
-1.7214765101e-01;-1.0001250000e-02;6.3145325137e-10
-1.7128475551e-01;-1.0001250000e-02;9.5107764743e-10
-1.7042186002e-01;-1.0001250000e-02;8.3493647289e-10
-1.6955896453e-01;-1.0001250000e-02;8.8796771900e-10
-1.6869606903e-01;-1.0001250000e-02;1.8437374424e-09
-1.6783317354e-01;-1.0001250000e-02;1.3827791727e-09
-1.6697027804e-01;-1.0001250000e-02;4.6670631057e-10
-1.6610738255e-01;-1.0001250000e-02;8.7159186872e-10
-1.6524448706e-01;-1.0001250000e-02;8.9481593076e-10
-1.6438159156e-01;-1.0001250000e-02;6.4295636776e-10
-1.6351869607e-01;-1.0001250000e-02;6.7643876024e-10
-1.6265580058e-01;-1.0001250000e-02;4.9376052524e-10
-1.6179290508e-01;-1.0001250000e-02;1.6461964136e-10
-1.6093000959e-01;-1.0001250000e-02;8.6990827042e-12
-1.6006711409e-01;-1.0001250000e-02;1.3082750465e-09
-1.5920421860e-01;-1.0001250000e-02;1.5047856772e-09
-1.5834132311e-01;-1.0001250000e-02;9.6391816616e-10
-1.5747842761e-01;-1.0001250000e-02;2.3935820480e-10
-1.5661553212e-01;-1.0001250000e-02;-1.0548569100e-09
-1.5575263663e-01;-1.0001250000e-02;-4.9037292670e-10
-1.5488974113e-01;-1.0001250000e-02;-1.0284039368e-09
-1.5402684564e-01;-1.0001250000e-02;-1.0530496365e-09
-1.5316395014e-01;-1.0001250000e-02;4.6947718628e-10
-1.5230105465e-01;-1.0001250000e-02;8.1757688642e-10
-1.5143815916e-01;-1.0001250000e-02;1.1600062112e-10
-1.5057526366e-01;-1.0001250000e-02;1.2805371265e-09
-1.4971236817e-01;-1.0001250000e-02;9.8766734859e-10
-1.4884947267e-01;-1.0001250000e-02;1.8977757504e-10
-1.4798657718e-01;-1.0001250000e-02;-4.3949064561e-10
-1.4712368169e-01;-1.0001250000e-02;3.2262406471e-10
-1.4626078619e-01;-1.0001250000e-02;-1.2683260325e-10
-1.4539789070e-01;-1.0001250000e-02;-8.3367299953e-10
-1.4453499521e-01;-1.0001250000e-02;3.4978246494e-10
-1.4367209971e-01;-1.0001250000e-02;-5.7093888705e-10
-1.4280920422e-01;-1.0001250000e-02;-3.8557306685e-10
-1.4194630872e-01;-1.0001250000e-02;-1.1402425120e-09
-1.4108341323e-01;-1.0001250000e-02;-4.4588157719e-10
-1.4022051774e-01;-1.0001250000e-02;-1.5236587728e-09
-1.3935762224e-01;-1.0001250000e-02;-1.5752326493e-09
-1.3849472675e-01;-1.0001250000e-02;-8.9832994790e-10
-1.3763183126e-01;-1.0001250000e-02;-1.7140385410e-09
-1.3676893576e-01;-1.0001250000e-02;-1.4180655166e-09
-1.3590604027e-01;-1.0001250000e-02;-3.2093863129e-09
-1.3504314477e-01;-1.0001250000e-02;-2.4754815937e-09
-1.3418024928e-01;-1.0001250000e-02;-2.6692566080e-09
-1.3331735379e-01;-1.0001250000e-02;-2.6351638536e-09
-1.3245445829e-01;-1.0001250000e-02;-2.0885272687e-09
-1.3159156280e-01;-1.0001250000e-02;-1.4412446754e-09
-1.3072866731e-01;-1.0001250000e-02;-1.7657762455e-09
-1.2986577181e-01;-1.0001250000e-02;-1.5626492083e-09
-1.2900287632e-01;-1.0001250000e-02;-7.3194621500e-10
-1.2813998082e-01;-1.0001250000e-02;-2.1113676736e-09
-1.2727708533e-01;-1.0001250000e-02;-1.0087021474e-09
-1.2641418984e-01;-1.0001250000e-02;-1.1721204669e-09
-1.2555129434e-01;-1.0001250000e-02;-1.3954762529e-09
-1.2468839885e-01;-1.0001250000e-02;-8.6636409346e-10
-1.2382550336e-01;-1.0001250000e-02;-1.6951818004e-09
-1.2296260786e-01;-1.0001250000e-02;-8.7715041530e-10
-1.2209971237e-01;-1.0001250000e-02;-7.5270772909e-10
-1.2123681687e-01;-1.0001250000e-02;-2.1051958079e-10
-1.2037392138e-01;-1.0001250000e-02;1.3149823813e-10
-1.1951102589e-01;-1.0001250000e-02;-2.0215697575e-10
-1.1864813039e-01;-1.0001250000e-02;-7.1184657110e-10
-1.1778523490e-01;-1.0001250000e-02;-1.4279410026e-09
-1.1692233941e-01;-1.0001250000e-02;-1.1769637005e-09
-1.1605944391e-01;-1.0001250000e-02;-2.3683790056e-09
-1.1519654842e-01;-1.0001250000e-02;-1.4376433706e-09
-1.1433365292e-01;-1.0001250000e-02;-2.6043487507e-09
-1.1347075743e-01;-1.0001250000e-02;-2.5835908428e-09
-1.1260786194e-01;-1.0001250000e-02;-2.7338895121e-09
-1.1174496644e-01;-1.0001250000e-02;-2.3369334241e-09
-1.1088207095e-01;-1.0001250000e-02;-2.6852409819e-09
-1.1001917546e-01;-1.0001250000e-02;-3.5445385153e-09
-1.0915627996e-01;-1.0001250000e-02;-2.6032255650e-09
-1.0829338447e-01;-1.0001250000e-02;-2.8472422441e-09
-1.0743048897e-01;-1.0001250000e-02;-3.0321889989e-09
-1.0656759348e-01;-1.0001250000e-02;-2.9509162636e-09
-1.0570469799e-01;-1.0001250000e-02;-2.1923714807e-09
-1.0484180249e-01;-1.0001250000e-02;-2.5139846753e-09
-1.0397890700e-01;-1.0001250000e-02;-2.0917269708e-09
-1.0311601151e-01;-1.0001250000e-02;-4.0074967780e-09
-1.0225311601e-01;-1.0001250000e-02;-3.8090322896e-09
-1.0139022052e-01;-1.0001250000e-02;-2.9353380524e-09
-1.0052732502e-01;-1.0001250000e-02;-3.5358047109e-09
-9.9664429530e-02;-1.0001250000e-02;-3.9204527837e-09
-9.8801534036e-02;-1.0001250000e-02;-2.8634680757e-09
-9.7938638543e-02;-1.0001250000e-02;-2.4673043477e-09
-9.7075743049e-02;-1.0001250000e-02;-3.9811012859e-09
-9.6212847555e-02;-1.0001250000e-02;-3.8580682022e-09
-9.5349952061e-02;-1.0001250000e-02;-4.5432370501e-09
-9.4487056568e-02;-1.0001250000e-02;-4.6042079876e-09
-9.3624161074e-02;-1.0001250000e-02;-4.8896163515e-09
-9.2761265580e-02;-1.0001250000e-02;-4.8471713158e-09
-9.1898370086e-02;-1.0001250000e-02;-5.1020635461e-09
